"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez","symbol"
"ENSG00000184863",649.25028804327,0.1512082116175,0.0778711437022619,1.94177463471758,0.0521643888680118,0.0890638048119506,"155435","RBM33"
"ENSG00000092847",935.674270704158,-0.126442988878794,0.0651494288993206,-1.94081500045372,0.0522807208719406,0.0892520866686737,"26523","AGO1"
"ENSG00000129493",584.590678491932,-0.166051393206176,0.0855894901493751,-1.94009092607485,0.052368640578877,0.0893918259035776,"25938","HEATR5A"
"ENSG00000187531",196.066839883853,-0.260624807529414,0.134347398154299,-1.93993193102322,0.0523879628728765,0.0894144524401221,"51547","SIRT7"
"ENSG00000150756",135.808026130144,-0.299641776372052,0.154509590413906,-1.93930859287997,0.0524637731942598,0.089533474911649,"134145","ATPSCKMT"
"ENSG00000137460",14.1458811718517,0.943566693740744,0.486899609258777,1.93790809398505,0.0526344363089495,0.0898143246869628,"85462","FHDC1"
"ENSG00000116747",889.121643245238,-0.135716745896673,0.0700460018923957,-1.93753736444745,0.0526796905668543,0.0898811391032992,"6738","RO60"
"ENSG00000011454",1023.47730299383,0.141323135047371,0.0729545395512817,1.93713970256821,0.0527282685527585,0.0899536082799578,"23637","RABGAP1"
"ENSG00000167103",18.2956584090581,-0.814853707046342,0.421220839506307,-1.93450473153559,0.0530511008812986,0.0904938801838634,"138429","PIP5KL1"
"ENSG00000162819",865.701260552223,0.135839514624625,0.0702258841872171,1.93432259624509,0.0530734766877249,0.0905215715106689,"148362","BROX"
"ENSG00000174428",57.5111894875269,0.469075884498211,0.242513002322117,1.93422983512926,0.0530848756685556,0.0905305366354053,"389524","GTF2IRD2B"
"ENSG00000130294",5.43740548670188,1.68143300554658,0.869404886224022,1.93400454976661,0.053112568452537,0.0905672837965393,"547","KIF1A"
"ENSG00000172006",47.9286802166147,0.513969123946749,0.265780325681452,1.9338117771846,0.0531362742449003,0.0905972246438386,"115196","ZNF554"
"ENSG00000197696",53.6925216404541,0.489602498742894,0.253323545690873,1.93271611372576,0.0532711790524067,0.0908167306968618,"4828","NMB"
"ENSG00000064300",5.05764529738625,1.63483986773425,0.845931308846743,1.93259174904287,0.0532865096592936,0.0908323593984118,"4804","NGFR"
"ENSG00000181619",65.5869425334238,-0.44572942267391,0.230709237980491,-1.93199642361786,0.0533599473028036,0.0909470224758551,"64582","GPR135"
"ENSG00000131467",2233.90543480716,-0.099936952469773,0.0517366270541286,-1.93164800568107,0.0534029663447498,0.0910098193789226,"10197","PSME3"
"ENSG00000146707",43.7131915140127,0.528431083280515,0.273621067043147,1.93125145293432,0.0534519638165059,0.0910827890770799,"22932","POMZP3"
"ENSG00000130749",585.00652777933,-0.160967672527954,0.0833601325923522,-1.93099108077381,0.053484155430238,0.0911271078301558,"23211","ZC3H4"
"ENSG00000181722",25.9129541341468,0.69865094815765,0.361869593716367,1.93067049646965,0.0535238137268807,0.091184136713301,"26137","ZBTB20"
"ENSG00000130413",36.6437479233254,0.565967848427592,0.293229011728432,1.93012227914116,0.0535916885632602,0.0912892170648785,"65975","STK33"
"ENSG00000100325",1194.00890588005,-0.117023055684917,0.0606372636385507,-1.92988681650401,0.0536208632699296,0.0913283581269181,"84164","ASCC2"
"ENSG00000063241",742.770382093636,0.140574127002388,0.0728651268648383,1.92923738763466,0.0537013986874159,0.091454958846214,"79763","ISOC2"
"ENSG00000198892",360.281196184551,-0.187024400516132,0.0969621754673546,-1.92883874165034,0.0537508846232007,0.0915286582988714,"149345","SHISA4"
"ENSG00000130717",448.419673212328,0.181070373156199,0.0938811547277425,1.92871906700878,0.0537657478677743,0.0915433909513929,"83549","UCK1"
"ENSG00000197632",228.725019072165,0.287381101978547,0.149092736691236,1.92753254354503,0.0539132963917186,0.0917840085735415,"5055","SERPINB2"
"ENSG00000040933",533.999519268812,0.161817521873641,0.0839716231113738,1.92705006617555,0.0539733908004124,0.0918757026584059,"3631","INPP4A"
"ENSG00000160051",16.2329327427842,-0.897226088403398,0.465752304501837,-1.92640182288107,0.0540542200049493,0.0920026671016218,"55721","IQCC"
"ENSG00000135535",6007.61463884123,0.0751091398293075,0.0389955379691215,1.92609574687192,0.0540924196007468,0.0920570531265365,"8763","CD164"
"ENSG00000168172",1290.76900870376,-0.139745280323345,0.0725681962910532,-1.92570971121924,0.0541406306259209,0.0921284625522252,"84376","HOOK3"
"ENSG00000181016",7.45521351389141,1.30921446982317,0.679968532715942,1.92540449569612,0.0541787736062435,0.0921827251684157,"286006","LSMEM1"
"ENSG00000104879",1.15054093454978,3.5882959679534,1.86456778799373,1.92446527879493,0.0542962888466711,0.0923720079674753,"1158","CKM"
"ENSG00000148468",959.652668170656,0.137842615711183,0.0717076039629812,1.92228729023416,0.0545696183573807,0.0928262967856737,"221061","FAM171A1"
"ENSG00000162654",1.14270552286024,3.53537145296406,1.8395910160387,1.9218247002407,0.05462781921937,0.0929145758401703,"115361","GBP4"
"ENSG00000064703",353.463052522271,0.19225072910033,0.100053801890692,1.92147350193011,0.0546720398783978,0.0929790588192738,"11218","DDX20"
"ENSG00000168118",604.180690978025,0.165975960630341,0.0863957400480764,1.92111278331525,0.0547174903495138,0.0930456181805854,"5867","RAB4A"
"ENSG00000100583",16.3385587577547,0.921802409925909,0.479896607721026,1.92083543641503,0.0547524574264784,0.0930943375117026,"161394","SAMD15"
"ENSG00000175591",3.05205297273184,2.30385609874556,1.19946209944979,1.9207410553467,0.0547643609614363,0.0931038357191888,"5029","P2RY2"
"ENSG00000198865",8.52652092219356,-1.19974048422477,0.624654647439266,-1.9206460548129,0.0547763448040375,0.0931134682493546,"100129792","CCDC152"
"ENSG00000197619",103.242696882631,0.339433259514836,0.17675745816774,1.92033345033011,0.0548157937359179,0.0931697806573587,"284370","ZNF615"
"ENSG00000232112",475.099387491192,0.168555432269764,0.0877958148476371,1.91985725700341,0.0548759321922584,0.0932612417723138,"51372","TMA7"
"ENSG00000163867",152.03812185904,0.278896619150455,0.145282155931297,1.91968943028587,0.0548971401358429,0.0932865273056673,"9204","ZMYM6"
"ENSG00000089902",707.153487426787,-0.1509511627342,0.0786379775340004,-1.919570765524,0.054912139700577,0.0933012583476024,"23186","RCOR1"
"ENSG00000163807",386.619294637142,-0.187776866455782,0.0978263277113913,-1.91949213313786,0.0549220809410365,0.0933073923814405,"57456","KIAA1143"
"ENSG00000136770",426.917828639386,-0.189803321353391,0.0989047520184266,-1.91905158730927,0.0549778054969481,0.0933912975350416,"64215","DNAJC1"
"ENSG00000206344",3.80722036616911,-1.92930434780316,1.00543141268166,-1.91888210719154,0.0549992555558324,0.0934169676595434,"253018","HCG27"
"ENSG00000125637",17.5202972831522,-0.837318862551451,0.436387104169122,-1.9187525354254,0.0550156593654113,0.0934340617339746,"23550","PSD4"
"ENSG00000184208",208.151197478863,0.243457318476347,0.126893013389873,1.91860301818458,0.0550345933446961,0.0934554484058223,"79640","C22orf46"
"ENSG00000143971",180.075913550073,-0.26300111652321,0.137099751098658,-1.91831943103932,0.0550705200675512,0.0935056825755265,"54465","ETAA1"
"ENSG00000163093",93.602051132259,0.358858065801991,0.187184422443972,1.9171363787465,0.0552206080559543,0.093749720254424,"129880","BBS5"
"ENSG00000101574",161.871468816454,0.285901510929519,0.149225411208115,1.91590365618622,0.0553773600332623,0.0940050140716678,"64863","METTL4"
"ENSG00000166734",2454.77155031463,0.091893628482432,0.0479970926934451,1.91456655654857,0.0555478035884679,0.0942834883435265,"113201","GOLM2"
"ENSG00000115652",1027.0019757492,0.12254587593763,0.0640184814979873,1.91422653380936,0.0555912168122234,0.0943463096935224,"80146","UXS1"
"ENSG00000131263",1292.27509509431,0.121129308245352,0.0632916582593212,1.91382737594038,0.0556422163246941,0.0944132763713159,"51132","RLIM"
"ENSG00000111816",5.15437480429881,-1.61290827302008,0.842770186449648,-1.91381743084056,0.0556434874854967,0.0944132763713159,"2444","FRK"
"ENSG00000184307",25.6295220206693,0.714155786414245,0.373176008467627,1.91372373949436,0.0556554640951312,0.0944227270443242,"254887","ZDHHC23"
"ENSG00000167515",414.52061334929,0.177945515341428,0.0929991068753403,1.91341101350525,0.0556954555570373,0.0944796988949834,"51693","TRAPPC2L"
"ENSG00000152942",304.896647656346,-0.211283664572728,0.11044250505208,-1.9130647613715,0.0557397622732738,0.0945439770265288,"5884","RAD17"
"ENSG00000178952",2322.59130150298,0.100527863426505,0.0525677692151019,1.91234790685439,0.0558315849103985,0.0946888260540222,"7284","TUFM"
"ENSG00000205277",17.7671863324751,0.808249359516189,0.422748846170792,1.91189016087735,0.0558902839558767,0.0947774715155576,"10071","MUC12"
"ENSG00000160323",30.1993292006604,0.618504311361064,0.323627672913793,1.91116014830357,0.0559840034537894,0.0949254766339103,"11093","ADAMTS13"
"ENSG00000100116",248.311796941427,0.226050513084281,0.118305576697572,1.91073421384133,0.0560387456373731,0.0950073660650643,"23464","GCAT"
"ENSG00000154263",2.5636652206032,2.62825948806394,1.37559499331141,1.91063467142829,0.0560515455064675,0.0950181363784585,"10349","ABCA10"
"ENSG00000160318",3.48315197095288,2.04061057495379,1.06809688764783,1.91051073975849,0.0560674849216032,0.0950342257360079,"125875","CLDND2"
"ENSG00000132405",433.68660875813,0.186546828690477,0.0976589266390425,1.91018716988334,0.0561091185069787,0.0950930655493876,"57533","TBC1D14"
"ENSG00000111540",2627.59392759655,0.0914946180280402,0.0478994135180564,1.91014067413477,0.0561151032082388,0.0950930655493876,"5869","RAB5B"
"ENSG00000157911",207.794701124024,-0.246534601071721,0.129138445752278,-1.90907207869483,0.0562527940519492,0.0953154378865977,"5192","PEX10"
"ENSG00000116266",637.400358379336,0.156534724969198,0.0820133350683502,1.90864967067541,0.0563072997618582,0.0953968253696133,"6814","STXBP3"
"ENSG00000186026",28.8454553167408,0.634831632529182,0.332648279938554,1.90841700022151,0.056337341329134,0.0954367513228479,"342909","ZNF284"
"ENSG00000180138",1.04475090783278,-3.60169246887933,1.88762147542211,-1.90805864193398,0.0563836373566989,0.0955042003635246,"122011","CSNK1A1L"
"ENSG00000133134",1.86374595884281,3.10156013975603,1.62615931007845,1.90729169063171,0.056482825625594,0.0956612139818437,"84707","BEX2"
"ENSG00000197943",4.47994653998059,1.74422538714809,0.914609009759227,1.90707216803743,0.056511242762044,0.0956983449186493,"5336","PLCG2"
"ENSG00000139219",1.77832076198902,3.08609484917483,1.61904350858437,1.90612224613605,0.0566343470743541,0.0958957958618832,"1280","COL2A1"
"ENSG00000106003",31.9788372172691,-0.591452664114295,0.310342829835057,-1.90580418574079,0.0566756156799218,0.0959546494992173,"3955","LFNG"
"ENSG00000178301",33.8749463428288,-0.580614781670592,0.304690179790266,-1.90559072849102,0.0567033259700975,0.0959905373474955,"282679","AQP11"
"ENSG00000198815",703.900768613522,0.14178637451538,0.07443225807081,1.90490491878527,0.0567924317548407,0.0961303387163021,"22887","FOXJ3"
"ENSG00000167264",161.454373471708,-0.277474911511665,0.145676429952085,-1.90473442823201,0.0568146013008413,0.0961568206214744,"54920","DUS2"
"ENSG00000197362",68.6594600414105,0.42910410494454,0.225429897058021,1.90349244064152,0.0569763191429647,0.096419450169826,"136051","ZNF786"
"ENSG00000078070",287.997796892494,0.210461423097694,0.110576641570175,1.90330814997786,0.0570003480247369,0.0964490389424309,"56922","MCCC1"
"ENSG00000145819",50.0665724003473,0.50543010063321,0.265674727295179,1.90243951985561,0.0571137185809881,0.0966186933431021,"23092","ARHGAP26"
"ENSG00000100888",1603.25925498245,-0.11028292593207,0.0579692163392559,-1.90243948247733,0.0571137234635029,0.0966186933431021,"57680","CHD8"
"ENSG00000128915",386.184028992651,-0.182408214490883,0.0959020924950519,-1.90202538594551,0.05716783587972,0.0966991352226918,"79664","ICE2"
"ENSG00000125650",59.7053957945917,0.459700244138732,0.24170541907022,1.90190292756812,0.0571838463999099,0.0967151168512591,"5623","PSPN"
"ENSG00000107021",787.079266590312,-0.133095036996456,0.069983784532338,-1.9017982220575,0.0571975388226215,0.0967271746606765,"54662","TBC1D13"
"ENSG00000141002",1836.6354905802,0.100448656032095,0.0528234673746492,1.90159149000321,0.0572245813447377,0.0967618035634172,"22980","TCF25"
"ENSG00000178741",998.078681717607,0.1235991346163,0.0650208152047864,1.90091641002989,0.0573129623053379,0.0969001306018205,"9377","COX5A"
"ENSG00000087470",1450.96654970694,0.105670527054741,0.0555985464815135,1.90059873399526,0.0573545914739052,0.0969593908169781,"10059","DNM1L"
"ENSG00000160336",162.952152370931,-0.268072914014068,0.141088484248748,-1.90003397826175,0.0574286607532771,0.0970734719786441,"388561","ZNF761"
"ENSG00000104518",151.182160671333,-0.302831459072034,0.15946265341246,-1.89907450171886,0.0575546811106057,0.0972753314458839,"79792","GSDMD"
"ENSG00000146678",1.80288379320045,3.06179682527345,1.61258221669629,1.89869192005985,0.0576049945414886,0.097349204168382,"3484","IGFBP1"
"ENSG00000120162",3.25592953715593,2.24790297831138,1.18426226850892,1.89814624520771,0.057676819674911,0.0974594093520797,"79817","MOB3B"
"ENSG00000173269",5.43520927842715,-1.53388837101409,0.808175004672784,-1.89796561653764,0.057700611543585,0.0974884343608111,"79812","MMRN2"
"ENSG00000184270",1.73670283146052,3.05870765929593,1.61210862640926,1.8973334731846,0.0577839398234689,0.0976180313065435,"317772","H2AC21"
"ENSG00000153294",2.49421129514884,2.62324277854879,1.3836775832853,1.8958482888191,0.0579801084436594,0.0979382049561778,"221393","ADGRF4"
"ENSG00000095485",201.522023975766,-0.242608724115822,0.12802389323431,-1.89502692026243,0.058088835294829,0.098110618218564,"55280","CWF19L1"
